,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
9,363A7XIFW8AJAMILBB6J497KQ37VAB,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:14 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:14 PDT 2020,,,3F6HPJW4JIOA6SKGF8N19D3MLVX2WS,A59L67EZKMC3V,Submitted,2020-05-31 13:34:11,2020-05-31 14:04:43,Wed Jun 03 14:04:43 PDT 2020,,,,1832,100% (116/116),100% (116/116),100% (116/116),cnndm6564,bart_out,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Maren Sanchez , 16 , was stabbed to death at Jonathan Law High School in Milford , Connecticut , on April 25 , 2014 . A classmate , Christopher Plaskon , has been charged with murder . On Saturday hundreds of people gathered to remember Sanchez with a road race , fried food and live music . The event included a kickball tournament , bounce houses and a dunk tank , with proceeds benefiting a scholarship program created by Sanchez's mother .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,p,n,p,p,{},,
10,3MYASTQBHBZP3LPG9M3BONGIUEPDQ1,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:14 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:14 PDT 2020,,,33CKWXB73O8AG6MHZGY2B43NXCA11B,AD1ILDUXZHASF,Submitted,2020-05-31 13:36:08,2020-05-31 13:37:09,Wed Jun 03 13:37:09 PDT 2020,,,,61,100% (12/12),100% (12/12),100% (12/12),cnndm10325,bart_out,"['1200', '1201', '1202', '1203', '1204', '1205', '1206', '1207', '1208', '1209', '1210', '1211', '1212', '1213', '1214', '1215']","Residents on Greville Street say they had suspicious power outages a week before raid . Also claim to have heard ` drilling ' noises on the evening of Good Friday , but thought it was road works . It has also been alleged that thieves returned a day after the initial robbery to steal more loot . Former bank robber Noel ` Razor ' Smith believes the group made an unplanned return to the scene after their initial break - in when they realised their robbery had not been discovered .",There were power cuts the weekend before the raid,Locals say power cuts could be linked to heist.,Locals tell of suspicious ` drilling ' noises.,Locals tell of noises on evening of Good Friday.,Group was seen returning to scene.,Group was seen on Saturday.,The day after initial break - in was Saturday.,Police admit they didn't respond after alarm went off.,The alarm went off early on Friday.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,n,n,{},,
11,3QHITW7OZSXR5EM4PCC9YM8C9BSQAC,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3C2NJ6JBKF5KJYB2N7WEDUQVSJTN2M,A3ENQKD0V9VHBF,Submitted,2020-05-31 13:42:38,2020-05-31 13:43:38,Wed Jun 03 13:43:38 PDT 2020,,,,60,100% (135/135),100% (135/135),100% (135/135),cnndm11049,bart_out,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']","Mercedes - Benz Fashion Week Australia came to a close on Thursday night in Sydney . Johanna Johnson brought the event to a spectacular close with her Hollywood - inspired Sirens ' Call presentation . FEMAIL take a look back at the trends emerging from the shows , the beautiful designs we can't wait to hang in our wardrobes and the trends we won't be trying any time soon .",Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,n,n,n,n,{},,
13,3VDVA3ILJH34Y1FQQXE4T7B7ZUDG1J,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3U5NZHP4LWQO19QXM7CD4N1SHHEPH4,A3KQEFX15OV461,Submitted,2020-05-31 14:05:54,2020-05-31 14:07:30,Wed Jun 03 14:07:30 PDT 2020,,,,96,100% (31/31),100% (31/31),100% (31/31),cnndm9605,bart_out,"['672', '673', '674', '675', '676', '677', '678', '679', '680', '681', '682', '683', '684', '685', '686', '687']",Charity Bite - Back believes as many as one in five Chinese restaurants are selling shark fin soup . Comes after trading standards officers raided The Royal China Club in central London . Restaurant boasted of selling soup and dish made from ground shark teeth . loophole allows people to bring 20 kg of shark fin into UK if it is for personal consumption . Charity workers say restaurants are either disguising the soup as ` fish fin soup ' or are offering it to Mandarin speaking customers if they ask .,Chinese eateries could be using illegal meat.,Up to one in five Chinese eateries could be using illegal meat .,Chinese eateries could be selling soup using illegal meat .,Charity says how illegal meat is disguised / concealed.,The illegal meat is often disguised on menu.,The illegal meat is often only offered if requested.,People can bring meat into UK.,20 kg of meat can be brought into UK.,Meat can be brought for personal consumption.,Meat can be brought due to a loophole.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,p,n,p,p,{},,
14,38F60IALBK58WHGEEE9BEL7MKWFT02,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,37U1UTWH90AGKB5JWVMWW588FGD8R1,AHKYVHP6591H8,Submitted,2020-05-31 14:08:16,2020-05-31 14:18:01,Wed Jun 03 14:18:01 PDT 2020,,,,585,100% (419/419),100% (419/419),100% (388/388),cnndm3789,bart_out,"['848', '849', '850', '851', '852', '853', '854', '855', '856', '857', '858', '859', '860', '861', '862', '863']","Justin Rose finished second at the Masters despite carding 14-under - par for the tournament . The Englishman had missed the cut in three of his previous five tournaments on the PGA Tour . Rose wants to follow the lead of Rory McIlroy , who had a relentless winning streak in 2014 .",Justin Rose played at the Masters 2015.,Justin Rose's total has only been bettered six times at the The Masters.,Justin Rose hopes to take some titles across the year.,Justin Rose played at the Masters 2015 on 14-under-par.,Justin Rose finished as joint runner-up.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,{},,
15,36AZSFEY08OOTWNDHP6FZKRQ8LSVB6,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3DL65MZB8I3TNAQRR1I1ZK58QI5CEV,A1LRIZN8X37X1B,Submitted,2020-05-31 13:34:33,2020-05-31 13:36:28,Wed Jun 03 13:36:28 PDT 2020,,,,115,0% (0/0),0% (0/0),0% (0/0),cnndm5334,bart_out,"['1472', '1473', '1474', '1475', '1476', '1477', '1478', '1479', '1480', '1481', '1482', '1483', '1484', '1485', '1486', '1487']","Chloe Owens , 27 , from Swanley , Kent , came up with the idea for Bump 2 Breast when she was pregnant . She and husband David had no idea what to expect when they brought first child home . Chloe struggled to remember which boob she had used last when breastfeeding so included a breast - tracking feature . The app , which is available on all mobile platforms , has already been downloaded 20,000 times .",Chloe Owens is 27.,Chloe Owens is from Swanley.,Chloe Owens designed a new app.,The new app is Bump 2 breast .,Chloe Owens came up with the idea when pregnant.,Chloe Owens was pregnant with daughter.,Chloe Owens' daughter is Lola.,Chloe Owens' daughter is now three months.,Chloe Owens says her and husband felt like 'Rabbits in headlights'.,Chloe Owens says her and husband felt a certain way at first.,Chloe Owens' husband is David.,Chloe Owens struggled to remember which boob to use.,Chloe Owens' reference to boobs was for breastfeeding.,BLANK,BLANK,BLANK,p,p,p,p,n,n,n,p,p,p,p,p,n,n,n,n,{},,
17,362E9TQF3LEFY7BOY4ZAL6STGWOIGD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3LWJHTCVCHAPNP06RU3217FP6YLQFW,AKIVKZX0MUZ6H,Submitted,2020-05-31 13:39:00,2020-05-31 13:42:07,Wed Jun 03 13:42:07 PDT 2020,,,,187,100% (2/2),100% (2/2),100% (2/2),cnndm2292,bart_out,"['448', '449', '450', '451', '452', '453', '454', '455', '456', '457', '458', '459', '460', '461', '462', '463']","Tottenham will subsidise Emmanuel Adebayor's £ 100,000-per - week wages in order for him to leave . The Togolese striker is out of favour at White Hart Lane under manager Mauricio Pochettino . The 31-year - old has made just nine league starts this season for Spurs .",Emmanuel Adebayor has contract with Tottenham.,Emmanuel Adebayor's contract runs out in 2016.,Emmanuel Adebayor is a striker.,Emmanuel Adebayor / the striker wants more than his current salary.,Emmanuel Adebayor / the stirker earns 5.2 million.,Emmanuel Adebayor / the striker wants more than his current salary before accepting a move out of White Hart Lane.,Emmanuel Adebayor / the striker is from Togolese.,Emmanuel Adebayor / the striker has made nine league starts.,Emmanuel Adebayor / the striker has made nine league starts this season.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,n,n,n,p,n,p,{},,
20,3HXK2V1N5O3BNMXM91EIYQLCR0RG20,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3STRJBFXO1FDVRKC99OUMPIHY13KT8,A1MJVTR0PCKBWW,Submitted,2020-05-31 14:03:39,2020-05-31 14:14:29,Wed Jun 03 14:14:29 PDT 2020,,,,650,100% (6/6),100% (6/6),100% (6/6),cnndm10824,bart_out,"['80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95']","Michael Scott Shemansky is on the run after authorities named him as a suspect in the murder of his mother . Sandra Shemanski , 57 , was found dead at the home they shared in Winter Garden , Florida , on Saturday . Police say he failed to appear for a supervised visit with his son on the same day his mother was killed . He is already on parole for battery on law enforcement , has a history of bipolar mental illness , and was involuntarily committed to a psychiatric ward for an attempted suicide .",Police say Michael Scott Shemansky came to their attention.,Police say Michael Scott Shemansky came to their attention after he failed to appear for a supervised visit.,Michael Scott Shemansky was supposed to visit his son.,Michael Scott Shemansky was supposed to visit his son on Saturday.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead.,Sandra Shemansky / mother / wife of Michael Shemansky was 57 years old.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead on Saturday / same day.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead at their home.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead in Winter Garden.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead in Florida.,Michael Shemansky was going through a difficult divorce.,Neighbors believe the stress of the divorce may have caused Michael to snap.,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
21,3DZKABX20MT731FJVP2AA4X8Q6SVCD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,34Z02EIMIX1BI1D85GEC3538K3ZT0D,AOWLCXNXCSQAC,Submitted,2020-05-31 14:17:34,2020-05-31 14:22:52,Wed Jun 03 14:22:52 PDT 2020,,,,318,100% (1131/1131),100% (1131/1131),100% (1131/1131),cnndm11355,bart_out,"['944', '945', '946', '947', '948', '949', '950', '951', '952', '953', '954', '955', '956', '957', '958', '959']","Ao Nang Princess 5 ferry was carrying more than 100 people , including many foreign tourists . Passengers threw themselves into the Andaman Sea after the engine exploded and flames ripped through the boat . Photos taken by rescuers , including the Krabi Marine Police , showed the abandoned vessel burning down almost to the waterline before sinking . A 12-year - old Israeli girl who was reportedly in the toilet at the time is still thought to be missing .",The ferry is Ao Nang Princess 5 Ferry.,Ferry was in Andaman Sea.,Ferry was on its way from resort of Krabi.,Ferry was travelling to Phuket.,Ferry was five miles from the coast.,Ferry's engine exploded.,Ferry is a 35-metre-long boat.,Ferry caught fire around 3.30 pm.,Ferry sank around 6 pm.,Passengers were seen throwing themselves overboard.,Passengers were rescued.,"No injuries reported, but a girl is missing.",Search will continue into tomorrow for missing girl.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
22,32K26U12ERCH8TLXVLXLUAFQB64VDD,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3I7DHKZYGSO0U3H872FZ3WKYA2ZF59,AXID3RPK6NZT6,Submitted,2020-05-31 13:52:05,2020-05-31 13:53:09,Wed Jun 03 13:53:09 PDT 2020,,,,64,100% (137/137),100% (137/137),100% (137/137),cnndm9502,bart_out,"['1008', '1009', '1010', '1011', '1012', '1013', '1014', '1015', '1016', '1017', '1018', '1019', '1020', '1021', '1022', '1023']","Nasr Bitar spotted the car on the streets of Mississauga , Canada , last autumn . He followed it in his own vehicle and got in position just in time to take the snap . The college student then uploaded the picture to Instagram , where it has been shared 2.9 million times .",Nasr Bitar spotted Google Street View car.,Nasr Bitar spotted Google Street View car driving around.,Nasr Bitar spotted Google Street View car last autumn.,Nasr Bitar decided it was ' his time to shine '.,Nasr Bitar followed in his car to get a selfie.,Nasr Bitar followed Google Street View car.,Nasr Bitar sensing the perfect moment in Mississauga.,Nasr Bitar got out and took the snap.,Picture of Nasr's selfie and the Street View Image was shared.,The image was shared 2.9 million times.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
23,31N9JPQXJT6LC4HQFQUKBE0BHVVNHX,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3BC8WZX3V8KM2GKFV4SWNM3D58ZRRU,A2ZRL1ZWWXJ0L7,Submitted,2020-05-31 13:53:31,2020-05-31 13:55:05,Wed Jun 03 13:55:05 PDT 2020,,,,94,0% (0/0),0% (0/0),0% (0/0),cnndm10563,bart_out,"['1504', '1505', '1506', '1507', '1508', '1509', '1510', '1511', '1512', '1513', '1514', '1515', '1516', '1517', '1518', '1519']","Olly Taylor , 27 , is offering his version the Easter Feast at his Black Milk cafe in Manchester's Northern Quarter . The breakfast includes two types of cereal served in half an Easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . The meal is so sweet it contains the equivalent of 388 g of sugar or 97 teaspoons .",There are two types of cereal in an Easter egg.,An Easter egg is with marshmallows.,An Easter egg is with Brownies.,An Easter egg is served.,Black Milk Cafe is in Manchester's Northern Quarter.,"'Easter is less about what is used to mean , ' owner/Olly Taylor said .",BLANK,An Easter egg is served at Black Milk Cafe.,Olly Taylor is cafe owner.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,p,p,{},,
24,31MCUE39COA084T5D1SNH0Q4XERG3B,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3P1L2B7AD6D825XMYSEW7FP9OTQOLS,A3GM78FCDY293T,Submitted,2020-05-31 13:51:53,2020-05-31 14:25:10,Wed Jun 03 14:25:10 PDT 2020,,,,1997,0% (0/0),0% (0/0),0% (0/0),cnndm2065,bart_out,"['1408', '1409', '1410', '1411', '1412', '1413', '1414', '1415', '1416', '1417', '1418', '1419', '1420', '1421', '1422', '1423']","Abby Bishop's life completely changed when she took in her two - day - old niece Zala . The basketballer , who lives in Canberra , has looked after her niece since she was two days old . Now Zala is 20 months old and she follows Bishop as she travels the world playing for professional teams . Zala will go with Bishop to the U.S. this May when she starts playing for the Seattle Storm in the WNBA .",Abby Bishop took in her niece,Niece is named Zala,Niece / Zala was two days old when Abby Bishop took her in,Abby Bishop took in her niece in August 2013,Niece / Zala is now 20 months old,Niece / Zala follows Bishop as she travels the world,Abby Bishop travels the world,Abby Bishop travels for professional basketball teams,Abby Bishop said taking in her niece / Zala was a big decision,Abby Bishop said that she wouldn't change anything,Niece / Zala will go with Abby Bishop when she starts playing in the U.S. WNBA,Abby Bishop will play for the U.S. WNBA in May,BLANK,BLANK,BLANK,BLANK,n,p,p,n,n,n,n,p,p,p,n,p,p,p,p,p,{},,
25,3XDSWAMB36GFYTJ29Q804HY09EDQCE,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3MD9PLUKKN2AP9EECE5S0502DSVZN9,A1T0S48O0CMXBC,Submitted,2020-05-31 14:12:48,2020-05-31 14:16:37,Wed Jun 03 14:16:37 PDT 2020,,,,229,100% (147/147),100% (147/147),100% (146/146),cnndm5635,bart_out,"['384', '385', '386', '387', '388', '389', '390', '391', '392', '393', '394', '395', '396', '397', '398', '399']","Bright yellow gatso had previously enforced the 30 mph speed limit in Handsworth , Birmingham . But it has not been working for two years after every single fixed device was switched off . Around 300 speed and traffic camera , using old technology , were turned off across the region in March 2013 . Mystery surrounds who re - pointed the camera , but Birmingham City Council said they were aware of it .",A Speed Camera was discovered pointing at a house.,The house was in Handsworth.,Handsworth was in Birmingham.,Fixed cameras were switched off across the West Midlands.,Fixed cameras were switched off across West Midlands in Spring of 2013.,She is not going to be part of a new trial.,The trial is about digital technology.,Obsolete camera may be taken down.,Engineers examine the device.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,p,p,n,{},,
26,35NNO802BZKL8ZSAL8C5BQ1QH8ANIQ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,3U5JL4WY5PXZY64TTR2B4BEREB4X4H,A1T0S48O0CMXBC,Submitted,2020-05-31 14:21:21,2020-05-31 14:28:27,Wed Jun 03 14:28:27 PDT 2020,,,,426,100% (147/147),100% (147/147),100% (146/146),cnndm4315,bart_out,"['1184', '1185', '1186', '1187', '1188', '1189', '1190', '1191', '1192', '1193', '1194', '1195', '1196', '1197', '1198', '1199']","The sports brand features prominently on a leaflet distributed in the terror group's de facto capital Raqqa warning ISIS jihadis about items of clothing they are no longer allowed to wear . Leaflet threatens both the buyer and seller of Nike products with punishments ranging from a small fine to whipping or even imprisonment . News comes shortly after one militant decried the popularity of Nike among ISIS fighters , comparing the brand's name and famous ` tick ' logo to wearing a Christian cross .",Jihadis face fines fines for wearing Nike products.,Jihadis face whipping for wearing Nike products.,Jihadis face jail time for wearing Nike products.,Jihadis have banned Nike products.,Ban is due to the brand name.,The Nike brand name is shared with a Greek goddess.,Ban is also due to how the brand name sounds in Arabic.,The brand name sounds like sexual slang words in Arabic.,People under ISIS are already banned from wearing jeans.,ISIS also banned items of clothing carrying provocative language or swear words.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,p,{},,
27,31J7RYEC0PEKKTTR1OBK6ZGFVBZL1U,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,35H6S234SFO4BAOX69CV9Q7LH3W56W,AUB2Y2EREGBUZ,Submitted,2020-05-31 13:45:51,2020-05-31 13:46:54,Wed Jun 03 13:46:54 PDT 2020,,,,63,100% (15/15),100% (15/15),100% (15/15),cnndm10721,bart_out,"['800', '801', '802', '803', '804', '805', '806', '807', '808', '809', '810', '811', '812', '813', '814', '815']","Danny Higginbotham scored in Sunderland's 1 - 1 draw with Aston Villa on December 15 , 2007 . The Black Cats were about to take on Villa at the Stadium of Light in the Premier League . Roy Keane sat his players down in the home changing room before the game . The Republic of Ireland assistant manager delivered a ` bizarre ' team talk .",Danny Higginbotham has a new book .,Danny Higginbotham spent time under Roy Keane.,The book covers Danny Higginbotham's time under Roy Keane .,Danny Higginbotham played for Sunderland.,Sunderland was Roy Keane's team.,Danny Higginbotham played for Sunderland during the 2007 - 08 season,Roy Keane told his players ` basically you 're s *** '.,Roy Keane told his players ` basically you 're s *** ' before a game with Aston Villa.,Roy Keane told one player he was ` not f ****** Good Enough ' to play for the club .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,p,p,p,n,n,n,{},,
28,3FI30CQHWO73E68CGHY7NSBRRS1B6V,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Sun May 31 13:31:15 PDT 2020,1,BatchId:4061385;OriginalHitTemplateId:928390828;,5400,259200,Mon Jun 01 13:31:15 PDT 2020,,,38F5OAUN5S0ZV3MXQLIW41A7HN77HE,AXID3RPK6NZT6,Submitted,2020-05-31 13:45:56,2020-05-31 13:47:40,Wed Jun 03 13:47:40 PDT 2020,,,,104,100% (137/137),100% (137/137),100% (137/137),cnndm1153,bart_out,"['768', '769', '770', '771', '772', '773', '774', '775', '776', '777', '778', '779', '780', '781', '782', '783']","Four - poster bed was left in car park of former Redland House Hotel in Hough Green , Chester , in 2010 . Oblivious to its true value and historical significance , builders dismantled it and left it to be picked up by auctioneers . It was snapped up for £ 2,200 in 2010 by a bed specialist from Northumberland who spotted it on the internet . TV historian Jonathan Foyle has spent years trying to prove the artefact's historical roots . DNA testing on the bed's timber proved it once belonged to King Henry VII .",A bed was dumped.,A bed was left in a hotel car park.,The bed was a four - poster bed.,"The bed sold at auction for 2,200.",Owner suspected it had historic value.,Experts have been investigating.,Historian now claims the bed belonged to Henry VII .,"DNA from the timber proves who the bed belonged to, it is claimed.",The bed is ornate.,The bed is now on display.,The bed was made for Henry VII / King.,The bed was also made for Henry VII's wife / King's wife / Elizabeth of York .,Elizabeth of York was wife of Henry VII / King.,The bed sold at an auction.,BLANK,BLANK,n,n,n,n,p,n,n,n,p,p,p,n,p,n,p,n,{},,
