,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
359,3XT3KXP253MD1EMIMRQO9FF4MDP6IT,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3WYP994K1CF2DYYHHBHSKN5EBH3Y6P,A1OXMMKQV14L13,Submitted,2020-05-25 16:44:43,2020-05-25 16:45:36,Thu May 28 16:45:36 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),cnndm7770,t5_out_base,"['160', '161', '162', '163', '164', '165', '166', '167', '168', '169', '170', '171', '172', '173', '174', '175']",Catherine Nevin was jailed for life in 2000 for arranging to have husband shot . The 62 - year - old was allowed out on day release on Wednesday afternoon . She was allowed to attend an addiction studies course in Dublin . The course is part of her pre-release plan to integrate back into society .,Catherine Nevin was allowed out.,Catherine Nevin was jailed for life.,Catherine Nevin was jailed in April,Catherine Nevin was jailed in 2000,Catherine Nevin is a 62 year old.,Catherine Nevin was seen on the bus.,Catherine Nevin was with a pal.,Catherine Nevin was walking around in Dublin.,Catherine Nevin sat on a bus.,Catherine Nevin sat next to a commuter.,Catherine Nevin was unnoticed.,Catherine Nevin is Ireland's most infamous prisoner.,Catherine Nevin murdered husband.,Tom was Catherine Nevin's husband,Catherine Nevin murdered her husband in 1996.,BLANK,n,n,n,p,n,n,n,p,p,n,p,p,n,n,n,n,{},,
361,335VBRURENOO3SMUOF398A8EKLQ9EY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3XXU1SWE8RJ635EZZGNV80DGVND0AF,A2PJBSDDN22XIX,Submitted,2020-05-25 16:31:58,2020-05-25 16:32:51,Thu May 28 16:32:51 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),cnndm19,t5_out_base,"['1456', '1457', '1458', '1459', '1460', '1461', '1462', '1463', '1464', '1465', '1466', '1467', '1468', '1469', '1470', '1471']","A volunteer deputy accidentally fires a handgun instead of a Taser , killing a man . Robert Bates said he meant to use his stun gun but ended up firing his handgun instead . Law enforcement experts say the gun should be holstered on the officer's dominant side .",An attorney says Robert Bates made an assumption.,An attorney says Robert Bates assumed the gun is a taser because Bates saw a laser sight on the gun .,Harris family lawyers say there are differences between the gun and Taser.,An officer in California made a statement in 2009.,An officer in California also said he mistakenly used his gun.,An officer in California also said he used his gun instead of a taser.,An attorney says Robert Bates thought the gun was a Taser.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,p,n,n,n,{},,
362,36FFXPMSUDC3UPH2G5UXQ30G704HO0,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3FPRZHYEP3VMCLGUTYWA6LP0J9TV31,AHKYVHP6591H8,Submitted,2020-05-25 16:04:25,2020-05-25 16:08:26,Thu May 28 16:08:26 PDT 2020,,,,241,100% (31/31),100% (31/31),100% (31/31),cnndm1521,t5_out_base,"['320', '321', '322', '323', '324', '325', '326', '327', '328', '329', '330', '331', '332', '333', '334', '335']","Carrie Reichert , 43 , has released a teaser from her upcoming book . says she felt ' overdressed ' when she saw Prince playing strip billiards . Prince Harry was said to have invited 10 women to his VIP Suite in 2012 . Ms Reichert has previously said she kissed the Prince and has a pair of his underpants she hopes to use in a strip - tease show .",Dominatrix claims she shared a kiss.,The kiss was hot.,The kiss was deep.,Dominatrix claimed she kissed Prince Harry.,Dominatrix claimed she kissed in Vegas.,Carrie Reichert was a dominatrix.,Carri Reichert / dominatrix said she felt overdressed.,Carri Reichert / dominatrix said she saw Prince Harry's a**.,Carri Reichert was 43 years old.,Carri Reichert / the 43 year old claimed in her book.,The book was upcoming.,Kensington Palace denied Carrie Reichart was invited.,Kensington Palace denied Carrie Reichart was invited to the hotel suite.,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,n,n,n,n,n,n,p,n,p,{},,
363,36FFXPMSUDC3UPH2G5UXQ30G704HO0,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3KWTYT0875RMUVR4TDIXY9PI67LL51,AE3ZQZ2Z81Z11,Submitted,2020-05-25 16:20:27,2020-05-25 16:21:40,Thu May 28 16:21:40 PDT 2020,,,,73,0% (0/0),0% (0/0),0% (0/0),cnndm1521,t5_out_base,"['320', '321', '322', '323', '324', '325', '326', '327', '328', '329', '330', '331', '332', '333', '334', '335']","Carrie Reichert , 43 , has released a teaser from her upcoming book . says she felt ' overdressed ' when she saw Prince playing strip billiards . Prince Harry was said to have invited 10 women to his VIP Suite in 2012 . Ms Reichert has previously said she kissed the Prince and has a pair of his underpants she hopes to use in a strip - tease show .",Dominatrix claims she shared a kiss.,The kiss was hot.,The kiss was deep.,Dominatrix claimed she kissed Prince Harry.,Dominatrix claimed she kissed in Vegas.,Carrie Reichert was a dominatrix.,Carri Reichert / dominatrix said she felt overdressed.,Carri Reichert / dominatrix said she saw Prince Harry's a**.,Carri Reichert was 43 years old.,Carri Reichert / the 43 year old claimed in her book.,The book was upcoming.,Kensington Palace denied Carrie Reichart was invited.,Kensington Palace denied Carrie Reichart was invited to the hotel suite.,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,n,n,p,n,n,p,n,p,{},,
364,39RRBHZ0BYPKBUQTN3MIL2YTZJHZV9,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3R3YRB5GRKRMJRQFXN1FX71NBDVAU8,A3ENQKD0V9VHBF,Submitted,2020-05-25 17:46:21,2020-05-25 17:47:45,Thu May 28 17:47:45 PDT 2020,,,,84,0% (0/0),0% (0/0),0% (0/0),cnndm6731,t5_out_base,"['1520', '1521', '1522', '1523', '1524', '1525', '1526', '1527', '1528', '1529', '1530', '1531', '1532', '1533', '1534', '1535']","Charles Terreni Jr , 18 , was found dead at Pi Kappa Alpha House in Columbia , South Carolina , around 10:30 am on March 18 . He was four times over the legal alcohol limit when he died , an autopsy has found . Terreni is the son of attorney Charles Terreni , a former staff member for then - Lt. Gov. Bob Peeler . The death is still under investigation .",Charles Terreni was 18.,Charles Terreni was found dead.,Charles Terreni was found at a frat house.,The frat house is in Columbia.,Charles Terreni was a USC freshman.,Charles Terreni was a member of the Pi Kappa Alpha House .,Coroner identified cause of death.,Toxicology tests showed the blood alcohol.,BLANK,The blood alcohol was .375 .,Neighbors said there was a large party.,A beer keg was still visible outside.,Cause of death identified was alcohol poisoning.,Charles Terreni was found on March 18.,BLANK,BLANK,n,n,n,n,p,n,n,p,p,p,p,n,n,n,p,p,{},,
365,39RRBHZ0BYPKBUQTN3MIL2YTZJHZV9,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3TPWUS5F8EPN4ACIC1C7LQC8WWOCW8,A1K35CNHGJEI9Q,Submitted,2020-05-25 17:31:26,2020-05-25 18:22:22,Thu May 28 18:22:22 PDT 2020,,,,3056,100% (11/11),100% (11/11),100% (11/11),cnndm6731,t5_out_base,"['1520', '1521', '1522', '1523', '1524', '1525', '1526', '1527', '1528', '1529', '1530', '1531', '1532', '1533', '1534', '1535']","Charles Terreni Jr , 18 , was found dead at Pi Kappa Alpha House in Columbia , South Carolina , around 10:30 am on March 18 . He was four times over the legal alcohol limit when he died , an autopsy has found . Terreni is the son of attorney Charles Terreni , a former staff member for then - Lt. Gov. Bob Peeler . The death is still under investigation .",Charles Terreni was 18.,Charles Terreni was found dead.,Charles Terreni was found at a frat house.,The frat house is in Columbia.,Charles Terreni was a USC freshman.,Charles Terreni was a member of the Pi Kappa Alpha House .,Coroner identified cause of death.,Toxicology tests showed the blood alcohol.,BLANK,The blood alcohol was .375 .,Neighbors said there was a large party.,A beer keg was still visible outside.,Cause of death identified was alcohol poisoning.,Charles Terreni was found on March 18.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
366,33NKDW9FG16Z7QKEV43SYPUT6C3XCB,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3MHW492WW51NY7O4ZG1P2KY6J1OVMX,A31CNXHGR49DJR,Submitted,2020-05-25 17:24:33,2020-05-25 17:25:34,Thu May 28 17:25:34 PDT 2020,,,,61,0% (0/0),0% (0/0),0% (0/0),cnndm5912,t5_out_base,"['464', '465', '466', '467', '468', '469', '470', '471', '472', '473', '474', '475', '476', '477', '478', '479']",Police say they have no objections to Sunday's Manchester derby kick - off . 4 pm kick - off allows supporters more time in the pub . Both sides are challenging for a top - four spot in the Premier League .,Manchester United take on Manchester City.,The match is going to take place on Sunday.,The match will begin at 4 pm.,The match will take place at Old Trafford Home.,Police have no objections to the kick-off being late in the afternoon.,34 fans were arrested at Wembley.,The fans were arrested in 2011.,The fans were arrested in FA Cup semi-final.,The fans were arrested in the last late afternoon weekend kick-off.,The fans were arrested in the last late afternoon weekend kick-off in the Manchester Derby.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,n,p,n,n,n,n,{},,
367,33NKDW9FG16Z7QKEV43SYPUT6C3XCB,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3S0TNUHWKY6MJ1MEEURCRGR4ZPS8DK,A104V8NZIQFN2F,Submitted,2020-05-25 17:06:27,2020-05-25 17:07:34,Thu May 28 17:07:34 PDT 2020,,,,67,0% (0/0),0% (0/0),0% (0/0),cnndm5912,t5_out_base,"['464', '465', '466', '467', '468', '469', '470', '471', '472', '473', '474', '475', '476', '477', '478', '479']",Police say they have no objections to Sunday's Manchester derby kick - off . 4 pm kick - off allows supporters more time in the pub . Both sides are challenging for a top - four spot in the Premier League .,Manchester United take on Manchester City.,The match is going to take place on Sunday.,The match will begin at 4 pm.,The match will take place at Old Trafford Home.,Police have no objections to the kick-off being late in the afternoon.,34 fans were arrested at Wembley.,The fans were arrested in 2011.,The fans were arrested in FA Cup semi-final.,The fans were arrested in the last late afternoon weekend kick-off.,The fans were arrested in the last late afternoon weekend kick-off in the Manchester Derby.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,n,p,n,n,n,n,{},,
368,3TX9T2ZCCDPXQJQYDDRE74H76SJZWJ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3HMVI3QICOG76CXKB55BPREX36K1YR,A12ATVBE1I4567,Submitted,2020-05-25 16:17:41,2020-05-25 16:18:45,Thu May 28 16:18:45 PDT 2020,,,,64,0% (0/0),0% (0/0),0% (0/0),cnndm1492,t5_out_base,"['1152', '1153', '1154', '1155', '1156', '1157', '1158', '1159', '1160', '1161', '1162', '1163', '1164', '1165', '1166', '1167']","Phil Smith , 25 , scaled a fence to try to get into his flat in Cottingham , Hull . He fell and hit his head , fractured his skull and suffered a bleed on the brain . He was placed in a medically induced coma but died five days later . His parents have paid tribute to their ' Lovely Lad ' who had a ' natural talent ' .",Phil Smith is 25.,Phil Smith forgot his keys.,Phil Smith scaled a fence.,Phil Smith scaled the fence to try to get in his flat.,Phil Smith is a teaching assistant.,Phil Smith/teaching assistant was climbing through a window.,Phil Smith/teaching assistant fell and hit his head.,Phil Smith/teaching assistant fell while climbing through a window.,Phil Smith/teaching assistant  fractured his skull.,Phil Smith/teaching assistant suffered a bleed on the brain.,Phil Smith/teaching assistant suffered a blood clot.,Parents paid tribute to Phil Smith.,Parents refer to Phil Smith as ' Lovely Son '.,Phil Smith/teaching assistant worked at Special Needs School.,BLANK,BLANK,p,n,p,p,n,n,n,p,n,p,p,n,n,p,n,p,{},,
369,3TX9T2ZCCDPXQJQYDDRE74H76SJZWJ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3TEM0PF1QAL41CHBJQEXY1LMGQ90DG,AE3ZQZ2Z81Z11,Submitted,2020-05-25 16:25:14,2020-05-25 16:26:07,Thu May 28 16:26:07 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),cnndm1492,t5_out_base,"['1152', '1153', '1154', '1155', '1156', '1157', '1158', '1159', '1160', '1161', '1162', '1163', '1164', '1165', '1166', '1167']","Phil Smith , 25 , scaled a fence to try to get into his flat in Cottingham , Hull . He fell and hit his head , fractured his skull and suffered a bleed on the brain . He was placed in a medically induced coma but died five days later . His parents have paid tribute to their ' Lovely Lad ' who had a ' natural talent ' .",Phil Smith is 25.,Phil Smith forgot his keys.,Phil Smith scaled a fence.,Phil Smith scaled the fence to try to get in his flat.,Phil Smith is a teaching assistant.,Phil Smith/teaching assistant was climbing through a window.,Phil Smith/teaching assistant fell and hit his head.,Phil Smith/teaching assistant fell while climbing through a window.,Phil Smith/teaching assistant  fractured his skull.,Phil Smith/teaching assistant suffered a bleed on the brain.,Phil Smith/teaching assistant suffered a blood clot.,Parents paid tribute to Phil Smith.,Parents refer to Phil Smith as ' Lovely Son '.,Phil Smith/teaching assistant worked at Special Needs School.,BLANK,BLANK,p,n,p,n,n,n,n,p,n,p,p,n,n,p,n,p,{},,
370,3X7837UUBHM9WP6O49BOLGU4ZSE6J5,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,340UGXU9D3P6BFTD8ISBTUF0WNNVUL,A3HII8DX9SINOU,Submitted,2020-05-25 17:05:35,2020-05-25 17:06:46,Thu May 28 17:06:46 PDT 2020,,,,71,100% (43/43),100% (43/43),100% (43/43),cnndm1153,t5_out_base,"['768', '769', '770', '771', '772', '773', '774', '775', '776', '777', '778', '779', '780', '781', '782', '783']","Four - poster oak wood bed was left in Redland House Hotel Car Park in Chester . Builders dismantled it and left it to be picked up by auctioneers . It was snapped up for £ 2,200 in 2010 by a four - poster bed specialist . But he was shocked when his new ' Victorian ' purchase arrived . TV historian Jonathan Foyle has spent years trying to prove its roots .",A bed was dumped.,A bed was left in a hotel car park.,The bed was a four - poster bed.,"The bed sold at auction for 2,200.",Owner suspected it had historic value.,Experts have been investigating.,Historian now claims the bed belonged to Henry VII .,"DNA from the timber proves who the bed belonged to, it is claimed.",The bed is ornate.,The bed is now on display.,The bed was made for Henry VII / King.,The bed was also made for Henry VII's wife / King's wife / Elizabeth of York .,Elizabeth of York was wife of Henry VII / King.,The bed sold at an auction.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,p,n,n,n,{},,
371,3X7837UUBHM9WP6O49BOLGU4ZSE6J5,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,35LDD5557FS9IWUS0CNI0BNP339MKU,A12ATVBE1I4567,Submitted,2020-05-25 19:26:06,2020-05-25 19:27:59,Thu May 28 19:27:59 PDT 2020,,,,113,0% (0/0),0% (0/0),0% (0/0),cnndm1153,t5_out_base,"['768', '769', '770', '771', '772', '773', '774', '775', '776', '777', '778', '779', '780', '781', '782', '783']","Four - poster oak wood bed was left in Redland House Hotel Car Park in Chester . Builders dismantled it and left it to be picked up by auctioneers . It was snapped up for £ 2,200 in 2010 by a four - poster bed specialist . But he was shocked when his new ' Victorian ' purchase arrived . TV historian Jonathan Foyle has spent years trying to prove its roots .",A bed was dumped.,A bed was left in a hotel car park.,The bed was a four - poster bed.,"The bed sold at auction for 2,200.",Owner suspected it had historic value.,Experts have been investigating.,Historian now claims the bed belonged to Henry VII .,"DNA from the timber proves who the bed belonged to, it is claimed.",The bed is ornate.,The bed is now on display.,The bed was made for Henry VII / King.,The bed was also made for Henry VII's wife / King's wife / Elizabeth of York .,Elizabeth of York was wife of Henry VII / King.,The bed sold at an auction.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
372,3J5XXLQDIQZJQ1J02WR9H1TEKOJ3VH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,31LM9EDVOQGKPU9AUS26CBCCT3IJNP,A1XRIEYLA7ZJ3B,Submitted,2020-05-25 16:35:10,2020-05-25 16:38:04,Thu May 28 16:38:04 PDT 2020,,,,174,100% (8/8),100% (8/8),100% (8/8),cnndm1944,t5_out_base,"['240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '250', '251', '252', '253', '254', '255']","Domenico Rancadore , 65 , fled to Britain in the 1990s to join the Sicilian Mafia . He was convicted in his absence in Italy for his role as a ' Man of Honour ' . In February he was set to be extradited to Italy and sentenced to seven years . But today it emerged that his case expired last October and his European Arrest Warrant is to be withdrawn .",Domenico Rancadore given a sentence.,Domenico Rancadore sentenced for 7 years.,Domenico Rancadore sentenced by Italian court.,Domenico Rancadore sentenced in 1999.,Domenico Rancadore was convicted for role as Man of Honour.,Domenico Rancadore took bribes from builders.,Domenico Rancadore was a Sicilian Mafia fugitive.,Domenico Rancadore lost battle against extradition to Italy.,Today a news emerged.,Domenico Rancadore was a 65 year old.,Domenico Rancadore's case expired in October last year.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,n,p,n,p,n,p,{},,
373,3J5XXLQDIQZJQ1J02WR9H1TEKOJ3VH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3A1PQ49WVM5LKH7V151N3RJUDA61HR,A16J6DE1FEIYEQ,Submitted,2020-05-25 16:14:40,2020-05-25 16:19:22,Thu May 28 16:19:22 PDT 2020,,,,282,0% (0/0),0% (0/0),0% (0/0),cnndm1944,t5_out_base,"['240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '250', '251', '252', '253', '254', '255']","Domenico Rancadore , 65 , fled to Britain in the 1990s to join the Sicilian Mafia . He was convicted in his absence in Italy for his role as a ' Man of Honour ' . In February he was set to be extradited to Italy and sentenced to seven years . But today it emerged that his case expired last October and his European Arrest Warrant is to be withdrawn .",Domenico Rancadore given a sentence.,Domenico Rancadore sentenced for 7 years.,Domenico Rancadore sentenced by Italian court.,Domenico Rancadore sentenced in 1999.,Domenico Rancadore was convicted for role as Man of Honour.,Domenico Rancadore took bribes from builders.,Domenico Rancadore was a Sicilian Mafia fugitive.,Domenico Rancadore lost battle against extradition to Italy.,Today a news emerged.,Domenico Rancadore was a 65 year old.,Domenico Rancadore's case expired in October last year.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,n,p,n,p,p,p,{},,
374,37VUR2VJ7EDRHPZLOBIL3GQS1XPC1Z,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,38JBBYETQTYQS6DCYMCJGMTKXF54EA,A31CNXHGR49DJR,Submitted,2020-05-25 17:44:08,2020-05-25 17:45:50,Thu May 28 17:45:50 PDT 2020,,,,102,0% (0/0),0% (0/0),0% (0/0),cnndm9709,t5_out_base,"['1296', '1297', '1298', '1299', '1300', '1301', '1302', '1303', '1304', '1305', '1306', '1307', '1308', '1309', '1310', '1311']","In all 1,177 barrio 18 members were transferred from Izalco Jail to San Francisco Gotera . In a potentially incendiary move , Barrio 18 members at the jail will mix with their rivals from the hyper - violent Mara Salvatrucha gang , or M13 . They will all be classified not by their gang affiliation , but by how dangerous they are .",Members of Barrio 18 gang were handcuffed,Members of Barrio 18 gang were marched onto buses,Images show the members,Members of Barrio 18 gang were transferred to a different jail,Total 1177 members were transferred,"In the different jail, the members will mix with Mara Salvatrucha/their arch rival",The arch rival of the members of Barrio 18 gang is Mara Salvatrucha,The gang members will not be classified by gang affiliation,The gang members will now be classified by how dangerous they are,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,p,p,p,p,p,{},,
375,37VUR2VJ7EDRHPZLOBIL3GQS1XPC1Z,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,39K0FND3AM336JL6OLAT6XKTYRJMAJ,AHKYVHP6591H8,Submitted,2020-05-25 17:03:11,2020-05-25 17:04:55,Thu May 28 17:04:55 PDT 2020,,,,104,100% (31/31),100% (31/31),100% (31/31),cnndm9709,t5_out_base,"['1296', '1297', '1298', '1299', '1300', '1301', '1302', '1303', '1304', '1305', '1306', '1307', '1308', '1309', '1310', '1311']","In all 1,177 barrio 18 members were transferred from Izalco Jail to San Francisco Gotera . In a potentially incendiary move , Barrio 18 members at the jail will mix with their rivals from the hyper - violent Mara Salvatrucha gang , or M13 . They will all be classified not by their gang affiliation , but by how dangerous they are .",Members of Barrio 18 gang were handcuffed,Members of Barrio 18 gang were marched onto buses,Images show the members,Members of Barrio 18 gang were transferred to a different jail,Total 1177 members were transferred,"In the different jail, the members will mix with Mara Salvatrucha/their arch rival",The arch rival of the members of Barrio 18 gang is Mara Salvatrucha,The gang members will not be classified by gang affiliation,The gang members will now be classified by how dangerous they are,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,p,p,p,p,n,{},,
377,33BFF6QPJ5ZW5QJ5S6W533CSRXL3WR,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:10 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:10 PDT 2020,,,3R3YRB5GRKRMJRQFXN1FX71NBCKUAF,A1MWCDBGZLHJPI,Submitted,2020-05-25 16:53:29,2020-05-25 16:55:38,Thu May 28 16:55:38 PDT 2020,,,,129,0% (0/0),0% (0/0),0% (0/0),cnndm3583,t5_out_base,"['1264', '1265', '1266', '1267', '1268', '1269', '1270', '1271', '1272', '1273', '1274', '1275', '1276', '1277', '1278', '1279']",Former England cricketer Matt Prior is Chief Executive of One Pro Cycling . The team has been confirmed in the list of entrants for the inaugural Tour de Yorkshire which will run over three stages starting in Bridlington on May 1 . Prior is a long - time cycling fan who was mocked by Kevin Pietersen last summer for taking his bike with him on a tour of New Zealand .,One Pro Cycling preparing to take on Team Sky,One Pro Cycling preparing to take on Sir Bradley Wiggins.,Tour de Yorkshire runs over three stages.,Tour de Yorkshire starts in Bridlington.,Tour de Yorkshire starts on May 1.,Tour de Yorkshire is inspired by Tour de France Grand.,Prior's team departs for Tour de Yorkshire.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,p,p,n,n,n,n,{},,
