,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
305,3ZURAPD29CBYK1JVFD8MBMBVYAGF1C,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:43 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:43 PDT 2020,,,3T111IHZ5JEGYGOT1NSAW13JYVFR9A,A8UI77795LTGF,Submitted,2020-05-25 14:56:11,2020-05-25 14:57:39,Thu May 28 14:57:39 PDT 2020,,,,88,0% (0/0),0% (0/0),0% (0/0),cnndm5025,fast_abs_rl_out_rerank,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim . She was stripped naked and sexually assaulted and forced into Huminski's car . Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim . The Little Girl's naked body was found in the woods near Calais 90 minutes after she was taken . Chloe's mother , named only as Isabelle , heard her screams as she was being taken away from her school in Calais . DNA evidence corroborated by an autopsy revealed ` strangulation and sexual violence ' . He was on his way to Britain from Calais when he snatched a schoolgirl .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,p,p,p,p,p,n,p,{},,
306,34KYK9TV3VW81469NU1AOX7J9C1SBR,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:43 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:43 PDT 2020,,,3J88R45B2LMLNZQCRBUZ79PM4GCXP1,A2PJBSDDN22XIX,Submitted,2020-05-25 14:31:14,2020-05-25 14:33:04,Thu May 28 14:33:04 PDT 2020,,,,110,0% (0/0),0% (0/0),0% (0/0),cnndm5524,fast_abs_rl_out_rerank,"['608', '609', '610', '611', '612', '613', '614', '615', '616', '617', '618', '619', '620', '621', '622', '623']","The newly - opened Parisian Hotel , Maison Souquet , may just be the more provocative hotel . The plush velvet and gold - accented interiors are not to be missed . The City of Lights ' latest overnight offering takes a page from the Maisons closes . The property may be difficult to find , but it's worth the hunt . The famed Moulin Rouge is the perfect blend of opulent and edginess .",A hotel is designed by Jacques Garcia.,The hotel is opulent.,The hotel is edgy.,The hotel is inspired by the aesthetic of the Belle Epoque era.,The hotel is named Pigalle Haunt.,The hotel has Arabian decor.,The hotel has Napoleon III decor.,The hotel reminds of the cit's pleasure houses.,The hotel has a conservatory.,The conservatory is charming.,The conservatory is available for guest use.,The hotel has a library bar.,The hotel has a celestial spa.,The library bar is available for guest use.,The celestial spa is available for guest use.,The celestial spa is available for private rental.,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
307,34KYK9TV3VW81469NU1AOX7J9C1SBR,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:43 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:43 PDT 2020,,,3YW4XOSQKV9QP3DF148MM68K7IO1U8,AD1FDB9A61LMS,Submitted,2020-05-25 14:24:18,2020-05-25 14:25:40,Thu May 28 14:25:40 PDT 2020,,,,82,100% (97/97),100% (97/97),100% (97/97),cnndm5524,fast_abs_rl_out_rerank,"['608', '609', '610', '611', '612', '613', '614', '615', '616', '617', '618', '619', '620', '621', '622', '623']","The newly - opened Parisian Hotel , Maison Souquet , may just be the more provocative hotel . The plush velvet and gold - accented interiors are not to be missed . The City of Lights ' latest overnight offering takes a page from the Maisons closes . The property may be difficult to find , but it's worth the hunt . The famed Moulin Rouge is the perfect blend of opulent and edginess .",A hotel is designed by Jacques Garcia.,The hotel is opulent.,The hotel is edgy.,The hotel is inspired by the aesthetic of the Belle Epoque era.,The hotel is named Pigalle Haunt.,The hotel has Arabian decor.,The hotel has Napoleon III decor.,The hotel reminds of the cit's pleasure houses.,The hotel has a conservatory.,The conservatory is charming.,The conservatory is available for guest use.,The hotel has a library bar.,The hotel has a celestial spa.,The library bar is available for guest use.,The celestial spa is available for guest use.,The celestial spa is available for private rental.,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
308,3PUV2Q8SW8S2ZFNRQ46LTYLJ89RDBI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:43 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:43 PDT 2020,,,3483FV8BEJ7CCD5AOQAXBJ49W2J26N,A3KAJ085J9OR0Z,Submitted,2020-05-25 14:19:21,2020-05-25 14:20:26,Thu May 28 14:20:26 PDT 2020,,,,65,0% (0/0),0% (0/0),0% (0/0),cnndm5099,fast_abs_rl_out_rerank,"['752', '753', '754', '755', '756', '757', '758', '759', '760', '761', '762', '763', '764', '765', '766', '767']","A series of gruesome photographs show a man being led out of a van handcuffed and blindfolded before he is executed by a masked man , wielding a meat cleaver . His beheading is believed to have taken place in Hama in Syria . The series of photos are the latest images released by the militant group . A man was apparently beheaded by ISIS in Hama , Syria . Islamic State militants have released photographs which appear to show the beheading of an ` alleged blasphemer ' .",There is a series of photos,The photos appear to show a beheading.,The beheading is of a man.,The beheading is in Hama in Syria.,Man is handcuffed.,Man is blindfolded.,Man is led from a van.,Man led to area of land .,Man is surrounded by men with guns.,There is an executioner.,Executioner has a meat cleaver,It is claimed that beheading ocurred because man is an alleged ' blasphemer ' .,It is alleged that man is ' blasphemer ' .,The photos have Graphic Content.,BLANK,BLANK,p,p,p,p,p,n,n,p,p,p,p,p,p,p,n,n,{},,
309,3PUV2Q8SW8S2ZFNRQ46LTYLJ89RDBI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:43 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:43 PDT 2020,,,3GD6L00D3XL7CV86S2H0VWRQUW51M0,ACBK30I7R42NI,Submitted,2020-05-25 16:10:24,2020-05-25 16:12:26,Thu May 28 16:12:26 PDT 2020,,,,122,0% (0/0),0% (0/0),0% (0/0),cnndm5099,fast_abs_rl_out_rerank,"['752', '753', '754', '755', '756', '757', '758', '759', '760', '761', '762', '763', '764', '765', '766', '767']","A series of gruesome photographs show a man being led out of a van handcuffed and blindfolded before he is executed by a masked man , wielding a meat cleaver . His beheading is believed to have taken place in Hama in Syria . The series of photos are the latest images released by the militant group . A man was apparently beheaded by ISIS in Hama , Syria . Islamic State militants have released photographs which appear to show the beheading of an ` alleged blasphemer ' .",There is a series of photos,The photos appear to show a beheading.,The beheading is of a man.,The beheading is in Hama in Syria.,Man is handcuffed.,Man is blindfolded.,Man is led from a van.,Man led to area of land .,Man is surrounded by men with guns.,There is an executioner.,Executioner has a meat cleaver,It is claimed that beheading ocurred because man is an alleged ' blasphemer ' .,It is alleged that man is ' blasphemer ' .,The photos have Graphic Content.,BLANK,BLANK,p,p,p,p,p,n,n,p,p,p,p,p,p,p,n,n,Good luck with your study!,,
310,3LEG2HW4VJB59M1RYH80G5L0QGUF2T,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:43 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:43 PDT 2020,,,320DUZ38GCAEF2SO7OPBMR3FSRCJGX,A201M82ZQU8DME,Submitted,2020-05-25 14:37:25,2020-05-25 14:39:51,Thu May 28 14:39:51 PDT 2020,,,,146,0% (0/0),0% (0/0),0% (0/0),cnndm1273,fast_abs_rl_out_rerank,"['1584', '1585', '1586', '1587', '1588', '1589', '1590', '1591', '1592', '1593', '1594', '1595', '1596', '1597', '1598', '1599']","Lindsay Sandiford , 58 , from Cheltenham , now fears she will be the next to face the firing squad . Andrew Chan , 31 , and Myuran Sukumaran , 33 , were executed along with six other prisoners by an Indonesian firing squad . She was sentenced to death after Indonesian police linked her to almost five kilograms of cocaine . Lindsay Sandiford believes she will be executed by the end of the year for smuggling drugs . She was ` utterly heartbroken ' at the news about Chan , who had befriended Chan . Ambulances with the bodies of the eight men executed by Indonesia . British grandmother on death row in Bali for smuggling cocaine . One of ambulances carrying the bodies of Australian death - row prisoners and Myuran Sukumaran arrives at a funeral home in Jakarta , Indonesia .",Lindsay Sandiford is afraid,Lindsay Sandiford fears she will be next to face the firing squad,Andrew Chan was killed,Myuran Sukumaran was killed,Lindsay Sandiford is 58 year old.,Lindsay Sandiford has been on a death row.,Lindsay Sandiford has been in Bali.,Lindsay Sandiford has been on a death row since 2012.,Lindsay Sandiford was convicted in 2012.,Lindsay Sandiford was convicted for attempting to smuggle cocaine,The cocaine was worth 1.6 million,Myuran Sukumaran had a final KFC bucket meal,Andrew Chan had a final KFC bucket meal,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,p,p,n,n,{},,
311,3LEG2HW4VJB59M1RYH80G5L0QGUF2T,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:43 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:43 PDT 2020,,,3CCZ6YKWRC7RTTQV4GF7T0YN6DO95C,AHKYVHP6591H8,Submitted,2020-05-25 14:44:56,2020-05-25 14:59:36,Thu May 28 14:59:36 PDT 2020,,,,880,100% (31/31),100% (31/31),100% (31/31),cnndm1273,fast_abs_rl_out_rerank,"['1584', '1585', '1586', '1587', '1588', '1589', '1590', '1591', '1592', '1593', '1594', '1595', '1596', '1597', '1598', '1599']","Lindsay Sandiford , 58 , from Cheltenham , now fears she will be the next to face the firing squad . Andrew Chan , 31 , and Myuran Sukumaran , 33 , were executed along with six other prisoners by an Indonesian firing squad . She was sentenced to death after Indonesian police linked her to almost five kilograms of cocaine . Lindsay Sandiford believes she will be executed by the end of the year for smuggling drugs . She was ` utterly heartbroken ' at the news about Chan , who had befriended Chan . Ambulances with the bodies of the eight men executed by Indonesia . British grandmother on death row in Bali for smuggling cocaine . One of ambulances carrying the bodies of Australian death - row prisoners and Myuran Sukumaran arrives at a funeral home in Jakarta , Indonesia .",Lindsay Sandiford is afraid,Lindsay Sandiford fears she will be next to face the firing squad,Andrew Chan was killed,Myuran Sukumaran was killed,Lindsay Sandiford is 58 year old.,Lindsay Sandiford has been on a death row.,Lindsay Sandiford has been in Bali.,Lindsay Sandiford has been on a death row since 2012.,Lindsay Sandiford was convicted in 2012.,Lindsay Sandiford was convicted for attempting to smuggle cocaine,The cocaine was worth 1.6 million,Myuran Sukumaran had a final KFC bucket meal,Andrew Chan had a final KFC bucket meal,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,p,p,n,n,{},,
312,3B9J25CZ391RB9YF1UX5ZHD1RX1SCY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,32EYX73OY5XEI8CWZYN1SXQXBGHURW,A1OXMMKQV14L13,Submitted,2020-05-25 14:22:54,2020-05-25 14:24:25,Thu May 28 14:24:25 PDT 2020,,,,91,0% (0/0),0% (0/0),0% (0/0),cnndm7058,fast_abs_rl_out_rerank,"['288', '289', '290', '291', '292', '293', '294', '295', '296', '297', '298', '299', '300', '301', '302', '303']",Real Madrid visit Rayo Vallecano in La Liga on Wednesday . The 30 - year - old hit five in Real's thumping 9 - 1 win against Granada . Ronaldo's quintuplet moved him above Lionel Messi in the race . Ronaldo will be up against Rayo striker Alberto Bueno . Real Madrid's trip to Rayo Vallecano on Wednesday night .,Real Madrid played Granada.,Real Madrid played at the Weekend.,Granada played at the weekend.,Real Madrid beat Granada.,Real Madrid beat Granada 9 - 1.,Cristiano Ronaldo scored five.,Cristiano Ronaldo's tally is 36 for the season.,Real travel to Rayo Vallecano.,Real play on Wednesday night.,Rayo Vallecano play on Wednesday night.,Juventus played Fiorentina.,Juventus beat Fiorentina 3 - 0.,Juventus reach Coppa Italia Final.,Juventus reach Coppa Italia Final on Tuesday.,BLANK,BLANK,p,n,n,n,n,n,n,p,n,n,p,p,p,n,p,p,{},,
314,3538U0YQ2JIUU4XA2HM5ZFQSWUUF34,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,39KFRKBFISJS244LH73M1NR5WHLOYS,A2PJBSDDN22XIX,Submitted,2020-05-25 15:21:17,2020-05-25 15:22:20,Thu May 28 15:22:20 PDT 2020,,,,63,0% (0/0),0% (0/0),0% (0/0),cnndm7823,fast_abs_rl_out_rerank,"['352', '353', '354', '355', '356', '357', '358', '359', '360', '361', '362', '363', '364', '365', '366', '367']","Drivers pulled over on Interstate 20 in albilene , Texas . Video posted on Facebook shows motorists frantically grabbing the notes in between stopped vehicles . The passenger door of the truck somehow opened as it was moving causing a plastic bag with a ` substantial amount of money ' . Police have warned that if anyone is caught with cash that was inside the truck .",Bundles of notes spilled onto Interstate 20.,The bundles of notes were spilled in Albilene Texas.,The bundles of notes were spilled on Friday.,Passenger door of vehicle was flung open.,The opening of door released the money onto the road.,Motorists pulled over.,Motorists abandoned their vehicles.,Motorists picked up the cash.,Police have warned anyone caught with the money will be arrested.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,p,n,n,p,{},,
316,3WJGKMRWWMXL9KFX442G4IR1QURDCP,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,39JEC7537ZPAPLCDMR7BZOTUPMYCV8,A2PJBSDDN22XIX,Submitted,2020-05-25 15:06:52,2020-05-25 15:07:44,Thu May 28 15:07:44 PDT 2020,,,,52,0% (0/0),0% (0/0),0% (0/0),cnndm1890,fast_abs_rl_out_rerank,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","Tesco has sacked a farm worker who was caught on camera urinating in a field of vegetables . The worker can be seen in a high - vis jacket , despite a toilet being only 18 metres away . The Man on his mobile phone was caught on his mobile phone . Th Clements & Son , which owns the field in Benington , Lincolnshire , was sacked with immediate effect . The farm worker seen urinating in a field of vegetables in Benington , Lincolnshire .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,n,p,p,n,n,n,{},,
317,3WJGKMRWWMXL9KFX442G4IR1QURDCP,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,3L4D84MIL4GSFYNZRU7T7RFG7RKJHR,A3P0P0DRSOX52W,Submitted,2020-05-25 14:17:59,2020-05-25 14:19:36,Thu May 28 14:19:36 PDT 2020,,,,97,0% (0/0),0% (0/0),0% (0/0),cnndm1890,fast_abs_rl_out_rerank,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","Tesco has sacked a farm worker who was caught on camera urinating in a field of vegetables . The worker can be seen in a high - vis jacket , despite a toilet being only 18 metres away . The Man on his mobile phone was caught on his mobile phone . Th Clements & Son , which owns the field in Benington , Lincolnshire , was sacked with immediate effect . The farm worker seen urinating in a field of vegetables in Benington , Lincolnshire .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,n,p,n,n,n,{},,
318,3P7RGTLO7I15UBO9C7SC20W3A03KA7,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,352YTHGRO012CG4EONKP1PQXPU64HX,AHKYVHP6591H8,Submitted,2020-05-25 15:06:01,2020-05-25 15:12:49,Thu May 28 15:12:49 PDT 2020,,,,408,100% (31/31),100% (31/31),100% (31/31),cnndm5243,fast_abs_rl_out_rerank,"['128', '129', '130', '131', '132', '133', '134', '135', '136', '137', '138', '139', '140', '141', '142', '143']","Lorraine Bracco has revealed that the Sopranos creator wanted her to play the role of Tony's wife Carmela and not Dr. Jennifer Melfi , his psychiatrist . Oscar actress , 60 , revealed she turned down the starring role alongside James Gandolfini . Bracco chose the therapy that allowed New Jersey mob boss Tony Soprano to justify many of his monstrous acts . Lorraine Bracco said she was first approached to play the role of Carmela in the sopranos and not Dr. Jennifer Melfi .",Lorraine Bracco was asked to be Carmela.,Lorraine Bracco was asked by sopranos creator.,Lorraine Bracco is an actress.,Lorraine Bracco / the actress turned the sopranos creator/him down.,Lorraine Bracco / the actress played a mobster's wife in Goodfellas / Martin Scorsese's Goodfellas.,Lorraine Bracco turned the offer down because she played a mobster's wife in Goodfellas.,Goodfellas was released in 1990.,David Chase was a showrunner.,David Chase was convinced to let Lorraine Bracco play the role of Dr. Jennifer Melfi.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
319,3P7RGTLO7I15UBO9C7SC20W3A03KA7,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,3P4RDNWNDAUSBTYJXCPE73GV74FIJZ,A3ENQKD0V9VHBF,Submitted,2020-05-25 15:31:38,2020-05-25 15:32:36,Thu May 28 15:32:36 PDT 2020,,,,58,0% (0/0),0% (0/0),0% (0/0),cnndm5243,fast_abs_rl_out_rerank,"['128', '129', '130', '131', '132', '133', '134', '135', '136', '137', '138', '139', '140', '141', '142', '143']","Lorraine Bracco has revealed that the Sopranos creator wanted her to play the role of Tony's wife Carmela and not Dr. Jennifer Melfi , his psychiatrist . Oscar actress , 60 , revealed she turned down the starring role alongside James Gandolfini . Bracco chose the therapy that allowed New Jersey mob boss Tony Soprano to justify many of his monstrous acts . Lorraine Bracco said she was first approached to play the role of Carmela in the sopranos and not Dr. Jennifer Melfi .",Lorraine Bracco was asked to be Carmela.,Lorraine Bracco was asked by sopranos creator.,Lorraine Bracco is an actress.,Lorraine Bracco / the actress turned the sopranos creator/him down.,Lorraine Bracco / the actress played a mobster's wife in Goodfellas / Martin Scorsese's Goodfellas.,Lorraine Bracco turned the offer down because she played a mobster's wife in Goodfellas.,Goodfellas was released in 1990.,David Chase was a showrunner.,David Chase was convinced to let Lorraine Bracco play the role of Dr. Jennifer Melfi.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
320,3PEG1BH7BIFADLT1ILS8XBG9SIOKB2,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,3D4CH1LGEFHP9QFFLCYYXXPCWMXG9W,A8UI77795LTGF,Submitted,2020-05-25 14:24:56,2020-05-25 14:25:44,Thu May 28 14:25:44 PDT 2020,,,,48,0% (0/0),0% (0/0),0% (0/0),cnndm3172,fast_abs_rl_out_rerank,"['1120', '1121', '1122', '1123', '1124', '1125', '1126', '1127', '1128', '1129', '1130', '1131', '1132', '1133', '1134', '1135']",Baron the German Shepherd was filmed as he helped get the dishes done at home in California . Footage shows the pup reaching up and grabbing rinsed goods between his teeth from the sink . Baron was professionally trained at the Hill Country K9 School . He then gets back on his back legs to collect his next load .,Baron is a German Shepard.,Baron/Pup was filmed.,Baron/Pup helped get the dishes done at home,Baron/Pup's home is in California.,Baron/Pup was filmed when he helped get the dishes done at home.,Baron/Pup was professionally trained.,Baron/Pup was trained at the Hill Country K9 School.,"Baron/Pup dishwashing clip has been watched over 27,000 times.",Viewers have deemed the dog's cleaning antics ' cute '.,Viewers have deemed the dog's cleaning antics ' adorable '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,n,n,{},,
322,3S1L4CQSG1TUEPWVBW1FMN4Y24MAFV,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,38F5OAUN5S0ZV3MXQLIW41A7GWJ7H7,A3C5KFPIBYOQVX,Submitted,2020-05-25 14:10:52,2020-05-25 14:12:30,Thu May 28 14:12:30 PDT 2020,,,,98,0% (0/0),0% (0/0),0% (0/0),cnndm5075,fast_abs_rl_out_rerank,"['208', '209', '210', '211', '212', '213', '214', '215', '216', '217', '218', '219', '220', '221', '222', '223']","Britt McHenry is back to work . The network has reinstated the 28 - year - old to her role with a spot on sportscenter . She was towed from the parking lot of a Chinese restaurant in Virginia . Online petitions for McHenry to be fired reached 10,000 within a day of the footage being released . Britt McHenry was suspended for one week after the April 6 video surfaced .",McHenry was 28 years old.,McHenry berated Gina Michelle.,Gina Michelle was a single mother.,McHenry berated GIna Michelle for towing her car.,McHenry insulted Gina Michelle's looks.,McHenry insulted Gina Michelle's social status.,McHenry insulted Gina Michelle's in a footage.,The footage has gone viral.,ESPN suspended McHenry.,McHenry was a sports reporter.,ESPN suspended McHenry for a week.,McHenry is being investigated.,There were thousands of calls for McHenry to be fired.,McHenry returned this week.,BLANK,BLANK,n,n,n,p,n,n,n,p,n,n,n,n,n,n,n,n,{},,
325,3YLTXLH3EJULFPT3V57CF356H5ZPHO,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:44 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:44 PDT 2020,,,3GNA64GUZJSXLS7HLIQTFVOCGDQ5QS,A8UI77795LTGF,Submitted,2020-05-25 14:36:16,2020-05-25 14:37:25,Thu May 28 14:37:25 PDT 2020,,,,69,0% (0/0),0% (0/0),0% (0/0),cnndm7584,fast_abs_rl_out_rerank,"['912', '913', '914', '915', '916', '917', '918', '919', '920', '921', '922', '923', '924', '925', '926', '927']","The presidential campaign kicks off , the notoriously low - profile staffer enjoyed a family day out in New York . The 38 - year - old was spotted with her husband , disgraced Congressman Anthony Weiner . Hillary Clinton's aide Huma Abedin was spotted grabbing a Mexican lunch with husband Anthony Weiner and Son Jordan . Abedin's husband was caught sending explicit images to women over Twitter's private message system . But that was just the start for Hillary Clinton's most trusted aide Huma Abedin .",Huma Abedin came under fire.,Huma Abedin did not tip.,The lunch was at Chipotle was in Iowa.,Not tipping was the reason for the criticism.,Huma Abedin is Hillary Clinton's most trusted aide.,Huma Abedin is Hillary Clinton's aide for the 2016 campaign.,Huma Abedin's husband is Anthony Weiner.,The lunch was Mexican.,The lunch was on Saturday.,Huma Abedin went for lunch.,Husband / Anthony Weiner went for lunch.,The weekend was one of their final weekends before the campaign gets into swing.,The not tipping occurred at Chipotle.,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,n,n,n,n,p,n,p,p,n,{},,
