,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
305,3JU8CV4BSP0V76FQZI22ZC27TRDPOC,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:35 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:35 PDT 2020,,,3TMFV4NEPD2LS7M5VPW2J4GP648W8P,A59L67EZKMC3V,Submitted,2020-05-25 14:41:01,2020-05-25 14:48:41,Thu May 28 14:48:41 PDT 2020,,,,460,0% (0/0),0% (0/0),0% (0/0),cnndm5272,neusumm_out,"['1024', '1025', '1026', '1027', '1028', '1029', '1030', '1031', '1032', '1033', '1034', '1035', '1036', '1037', '1038', '1039']","Mary Ann Diano was left homeless when the storms hit Staten Island , New York , in October 2012 - but now says because of Hurricane Sandy she has met the love of her life and they are buying their dream home together . The 62 - year - old's home has lived in a trailer park in Connecticut every since the disaster where she met her partner Dennis Krauss , whose home in Brooklyn , New York , was also destroyed . A couple who lost their homes and were almost killed in Hurricane Sandy are celebrating a whirlwind of good fortune after winning more than $ 250,000 in the lottery .",Pair were left homeless.,Pair were left homeless after storms,Pair met in Connecticut Trailer Park.,Pair Won Lottery last year.,Pair cashed prize in after Easter to Mark New Start.,The lottery winner was thrilled.,The lottery winner said they met love of their life because of Sandy.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,p,n,n,{},,
306,3K3IX1W4TAF652LPPZXKYHI24A9APY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:36 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:36 PDT 2020,,,326O153BMNM3S2W5RXDCJQNQAR4ED1,A3ENQKD0V9VHBF,Submitted,2020-05-25 14:53:18,2020-05-25 14:54:34,Thu May 28 14:54:34 PDT 2020,,,,76,0% (0/0),0% (0/0),0% (0/0),cnndm8001,neusumm_out,"['560', '561', '562', '563', '564', '565', '566', '567', '568', '569', '570', '571', '572', '573', '574', '575']","Winchester Council in Hampshire said its annual clean - up of roads around the city had been hit by New Health and Safety Executive rules designed to protect litter - pickers from traffic . But the HSE denied tightening rules -- and said councils were ` over-interpreting ' legislation . Last Night , former Poet Laureate Sir Andrew Motion , now President of the campaign to Protect Rural England , accused Town Hall bosses and the Highways Agency of ruining the countryside by failing to remove rubbish .",Winchester Council is in Hampshire,Winchester Council claimed annual clean - up,Winchester Council was hit by new rules.,Health and Safety Executive denied tightening rules.,Health and Safety Executive said that counciles were over-interpreting legislation.,Sir Andrew Motion is a poet laureate.,Sir Andrew Motion accused Town Hall bosses.,Sir Andrew Motion accused Highways Agency.,The accusation was of ruining the countryside.,The accusation was of failing to remove rubbish.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
308,3KL228NDNZA6421CY7KMYM768VGKGJ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3DR23U6WEA2A9RS2DNDROU5CDDOETG,AD1FDB9A61LMS,Submitted,2020-05-25 14:37:35,2020-05-25 14:54:03,Thu May 28 14:54:03 PDT 2020,,,,988,100% (97/97),100% (97/97),100% (97/97),cnndm6731,neusumm_out,"['1520', '1521', '1522', '1523', '1524', '1525', '1526', '1527', '1528', '1529', '1530', '1531', '1532', '1533', '1534', '1535']","Suspended : The Pi Kappa Alpha House at the University of South Carolina has been suspended , after a brother was found dead in a house Wednesday morning . Charles Terreni Jr was four times over the legal alcohol limit when he died , an autopsy has found . He was found at the Pi Kappa Alpha House in Columbia , not far from campus , around 10:30 am on March 18 , the morning after an alleged ` kegger ' at the House for the annual Irish holiday .",Charles Terreni was 18.,Charles Terreni was found dead.,Charles Terreni was found at a frat house.,The frat house is in Columbia.,Charles Terreni was a USC freshman.,Charles Terreni was a member of the Pi Kappa Alpha House .,Coroner identified cause of death.,Toxicology tests showed the blood alcohol.,BLANK,The blood alcohol was .375 .,Neighbors said there was a large party.,A beer keg was still visible outside.,Cause of death identified was alcohol poisoning.,Charles Terreni was found on March 18.,BLANK,BLANK,n,n,n,n,p,n,n,n,p,p,p,n,p,n,n,n,{},,
309,3KL228NDNZA6421CY7KMYM768VGKGJ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3IJXV6UZ12799HHW5HYN9U2MHL1RIS,A3OKWRLKLYVH4F,Submitted,2020-05-25 14:53:05,2020-05-25 14:55:08,Thu May 28 14:55:08 PDT 2020,,,,123,0% (0/0),0% (0/0),0% (0/0),cnndm6731,neusumm_out,"['1520', '1521', '1522', '1523', '1524', '1525', '1526', '1527', '1528', '1529', '1530', '1531', '1532', '1533', '1534', '1535']","Suspended : The Pi Kappa Alpha House at the University of South Carolina has been suspended , after a brother was found dead in a house Wednesday morning . Charles Terreni Jr was four times over the legal alcohol limit when he died , an autopsy has found . He was found at the Pi Kappa Alpha House in Columbia , not far from campus , around 10:30 am on March 18 , the morning after an alleged ` kegger ' at the House for the annual Irish holiday .",Charles Terreni was 18.,Charles Terreni was found dead.,Charles Terreni was found at a frat house.,The frat house is in Columbia.,Charles Terreni was a USC freshman.,Charles Terreni was a member of the Pi Kappa Alpha House .,Coroner identified cause of death.,Toxicology tests showed the blood alcohol.,BLANK,The blood alcohol was .375 .,Neighbors said there was a large party.,A beer keg was still visible outside.,Cause of death identified was alcohol poisoning.,Charles Terreni was found on March 18.,BLANK,BLANK,n,n,n,n,p,n,n,n,p,p,p,n,p,n,p,n,{},,
310,3L1EFR8WXXTG96MQJQNFQSTEWM4F9L,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:36 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:36 PDT 2020,,,3634BBTX0TIC6RCNEMYTS5O3EYGFID,A59L67EZKMC3V,Submitted,2020-05-25 17:22:00,2020-05-25 17:26:59,Thu May 28 17:26:59 PDT 2020,,,,299,0% (0/0),0% (0/0),0% (0/0),cnndm5025,neusumm_out,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim , identified by her first name of Chloe , Yesterday Afternoon in France ` while drunk ' . She was stripped naked and sexually assaulted and after being forced into Huminski's car and then driven to an isolated wood once used as a camp for illegal migrants bound for the UK . Chloe's mother , named only as Isabelle , ` heard her daughter's screams ' as she was being taken away from outside her school in Calais - but was unable to do anything .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,{},,
311,3L1EFR8WXXTG96MQJQNFQSTEWM4F9L,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:36 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:36 PDT 2020,,,3QAVNHZ3ERSJ013LO99E6K54YLBALL,A8UI77795LTGF,Submitted,2020-05-25 15:07:07,2020-05-25 15:09:23,Thu May 28 15:09:23 PDT 2020,,,,136,0% (0/0),0% (0/0),0% (0/0),cnndm5025,neusumm_out,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim , identified by her first name of Chloe , Yesterday Afternoon in France ` while drunk ' . She was stripped naked and sexually assaulted and after being forced into Huminski's car and then driven to an isolated wood once used as a camp for illegal migrants bound for the UK . Chloe's mother , named only as Isabelle , ` heard her daughter's screams ' as she was being taken away from outside her school in Calais - but was unable to do anything .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,{},,
312,3L84EBDQ4BQB6OXVOY51WEZZFCXKKM,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:40 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:40 PDT 2020,,,33TIN5LC09YPVH0FFIK44XWG1IX9YX,AHKYVHP6591H8,Submitted,2020-05-25 15:06:05,2020-05-25 15:16:25,Thu May 28 15:16:25 PDT 2020,,,,620,100% (31/31),100% (31/31),100% (31/31),cnndm7584,neusumm_out,"['912', '913', '914', '915', '916', '917', '918', '919', '920', '921', '922', '923', '924', '925', '926', '927']","The 38 - year - old was spotted with her husband , disgraced former Congressman Anthony Weiner , and two - year - old son Jordan tucking into her second spicy menu of the week on Saturday afternoon . But that was just the start for Hillary Clinton's most trusted aide Huma Abedin . Their Chipotle Lunch became a media storm .",Huma Abedin came under fire.,Huma Abedin did not tip.,The lunch was at Chipotle was in Iowa.,Not tipping was the reason for the criticism.,Huma Abedin is Hillary Clinton's most trusted aide.,Huma Abedin is Hillary Clinton's aide for the 2016 campaign.,Huma Abedin's husband is Anthony Weiner.,The lunch was Mexican.,The lunch was on Saturday.,Huma Abedin went for lunch.,Husband / Anthony Weiner went for lunch.,The weekend was one of their final weekends before the campaign gets into swing.,The not tipping occurred at Chipotle.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,p,n,p,n,n,{},,
313,3L84EBDQ4BQB6OXVOY51WEZZFCXKKM,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:40 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:40 PDT 2020,,,3KXIR214I94YXQ1W52HIELKV0BB240,A3NNDNMBKSZ22H,Submitted,2020-05-25 14:09:31,2020-05-25 14:12:22,Thu May 28 14:12:22 PDT 2020,,,,171,0% (0/0),0% (0/0),0% (0/0),cnndm7584,neusumm_out,"['912', '913', '914', '915', '916', '917', '918', '919', '920', '921', '922', '923', '924', '925', '926', '927']","The 38 - year - old was spotted with her husband , disgraced former Congressman Anthony Weiner , and two - year - old son Jordan tucking into her second spicy menu of the week on Saturday afternoon . But that was just the start for Hillary Clinton's most trusted aide Huma Abedin . Their Chipotle Lunch became a media storm .",Huma Abedin came under fire.,Huma Abedin did not tip.,The lunch was at Chipotle was in Iowa.,Not tipping was the reason for the criticism.,Huma Abedin is Hillary Clinton's most trusted aide.,Huma Abedin is Hillary Clinton's aide for the 2016 campaign.,Huma Abedin's husband is Anthony Weiner.,The lunch was Mexican.,The lunch was on Saturday.,Huma Abedin went for lunch.,Husband / Anthony Weiner went for lunch.,The weekend was one of their final weekends before the campaign gets into swing.,The not tipping occurred at Chipotle.,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,n,n,n,n,p,n,p,n,p,{},,
314,3LOJFQ4BP133SIRLWHJES149V30DK2,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:37 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:37 PDT 2020,,,3E4GGUZ1TDFJBSQZQU4YL29RXX72KW,A18EM8NGUWCGGA,Submitted,2020-05-25 14:35:03,2020-05-25 14:37:47,Thu May 28 14:37:47 PDT 2020,,,,164,0% (0/0),0% (0/0),0% (0/0),cnndm8054,neusumm_out,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","Just 28 of 700,000 babies born in the UK in 2013 were given the name , data from the Office of National Statistics Shows . That compares to 235 Garys being born in 1996 , when the name was the 147th most popular in Britain . In 2013 , it didn't even make the top 1,000 . Girls .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,n,{},,
315,3LOJFQ4BP133SIRLWHJES149V30DK2,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:37 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:37 PDT 2020,,,3TOK3KHVJY69NK8KUYDMOA78SIYO7D,A1OXMMKQV14L13,Submitted,2020-05-25 14:18:13,2020-05-25 14:19:19,Thu May 28 14:19:19 PDT 2020,,,,66,0% (0/0),0% (0/0),0% (0/0),cnndm8054,neusumm_out,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","Just 28 of 700,000 babies born in the UK in 2013 were given the name , data from the Office of National Statistics Shows . That compares to 235 Garys being born in 1996 , when the name was the 147th most popular in Britain . In 2013 , it didn't even make the top 1,000 . Girls .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,n,{},,
316,3M0556244W81Y8QKK06K8TOY1BLFNK,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:40 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:40 PDT 2020,,,338JKRMM2BNHE5KVXOUGESCXH4ZAHB,AE3ZQZ2Z81Z11,Submitted,2020-05-25 14:53:49,2020-05-25 14:54:32,Thu May 28 14:54:32 PDT 2020,,,,43,0% (0/0),0% (0/0),0% (0/0),cnndm1890,neusumm_out,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","The Worker , who can be seen in a high - vis jacket , casually stood in the middle of the crops urinating on the plants - despite a toilet being only 18 metres away . A disgusted member of the public snapped the man on his mobile phone after spotting him using the field as a makeshift toilet . Th Clements & Son , which owns the field in Benington , Lincolnshire , was alerted and sacked the worker with immediate effect .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,p,n,{},,
318,3M0556244W81Y8QKK06K8TOY1BLNFS,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:40 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:40 PDT 2020,,,33FBRBDW6TNCE9G0EYW17A9MEO4C8A,A27A3Z6J7745DI,Submitted,2020-05-25 15:56:11,2020-05-25 15:59:07,Thu May 28 15:59:07 PDT 2020,,,,176,0% (0/0),0% (0/0),0% (0/0),cnndm6564,neusumm_out,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Wearing shirts in Maren Sanchez's favorite color of purple , the crowd filled a baseball field behind Milford's Jonathan Law High School , where she was attacked and killed in a hallway on April 25 , 2014 . A classmate , Christopher Plaskon , has been charged with murder . The Life of a 16 - year - old girl stabbed to death at a Connecticut School a year ago on the day of Prom was celebrated Saturday by hundreds of people with a road race , Fried Food and live music . ' . I Did It ' : Chris Plaskon is being charged with murder as an adult over the stabbing of Sanchez .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,p,{},,
319,3M0556244W81Y8QKK06K8TOY1BLNFS,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:40 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:40 PDT 2020,,,3634BBTX0TIC6RCNEMYTS5O3EX4FIZ,A1A3J5IXCM8A7X,Submitted,2020-05-25 16:13:12,2020-05-25 16:18:43,Thu May 28 16:18:43 PDT 2020,,,,331,0% (0/0),0% (0/0),0% (0/0),cnndm6564,neusumm_out,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Wearing shirts in Maren Sanchez's favorite color of purple , the crowd filled a baseball field behind Milford's Jonathan Law High School , where she was attacked and killed in a hallway on April 25 , 2014 . A classmate , Christopher Plaskon , has been charged with murder . The Life of a 16 - year - old girl stabbed to death at a Connecticut School a year ago on the day of Prom was celebrated Saturday by hundreds of people with a road race , Fried Food and live music . ' . I Did It ' : Chris Plaskon is being charged with murder as an adult over the stabbing of Sanchez .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,p,p,{},,
321,3MG8450X3SYQKBZNV4EBYIUWBD1PUP,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3QRYMNZ7F35E3X5F6MGAEHZLR5INT7,A3ENQKD0V9VHBF,Submitted,2020-05-25 14:10:24,2020-05-25 14:11:18,Thu May 28 14:11:18 PDT 2020,,,,54,0% (0/0),0% (0/0),0% (0/0),cnndm1573,neusumm_out,"['656', '657', '658', '659', '660', '661', '662', '663', '664', '665', '666', '667', '668', '669', '670', '671']",Andy Murray celebrates winning a point in the second set against Novak Djokovic in the mens final . World No 3 Murray is set to marry his fiancee Sears in Dunblane Next Saturday . Djokovic holds the winners trophy after defeating Murray in the final of the Miami Open .,Tournament performances have restored Andy Murray to World No 3 .,Andy Murray has been restored to World No 3 .,The wedding takes Andy Murray's No 1 spot this week .,Andy Murray is going to marry Kim Sears.,The wedding is this week.,Kin Sears is Andy Murray's fiancée.,The wedding is in Dunblane.,The wedding is this coming Saturday.,There are believed to be well over 100 names on the guest list .,The guest list is down - to - earth .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,p,p,p,n,{},,
322,3MYASTQBHBZP3LPG9M3BONGIU9SDQU,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:40 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:40 PDT 2020,,,3J88R45B2LMLNZQCRBUZ79PM4GOPX5,AD1FDB9A61LMS,Submitted,2020-05-25 15:25:53,2020-05-25 16:18:12,Thu May 28 16:18:12 PDT 2020,,,,3139,100% (97/97),100% (97/97),100% (97/97),cnndm5558,neusumm_out,"['720', '721', '722', '723', '724', '725', '726', '727', '728', '729', '730', '731', '732', '733', '734', '735']","The Australian airline could also be facing a massive # 20,000 fine , that's more than AU$ 38,000 , for every time the A380 flights set down more than fifteen late on the English tarmac . Delayed : Qantas have been told they could loose Thier eight Heathrow landing strips after continuously arriving late to the busy airport . Qantas have slipped to an on time ranking of 75 out of 80 airlines that use Heathrow Airport .",Qantas' on time rating slipped.,"Qantas' on time rating is now 75th, out of the airlines using Heathrow .",There are 80 airlines using Heathrow .,Quantas airline could loose their landing strips at Heathrow airport.,Heathrow is a popular airport.,Quantas airline has eight landing strips at Heathrow airport.,Quantas airline is facing a fine.,"The fine that Quantas airline is facing is over 38,000 for every late flight.",The fine that Quantas airline is facing is applied to every late flight.,Qantas blamed air congestion.,Qantas blamed air congestion at Heathrow Airport.,Qantas blamed air congestion at Dubai Airport.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,p,p,p,p,{},,
324,3N5YJ55YYKR62H9C9KKSUSD74V8AN2,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:36 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:36 PDT 2020,,,32M8BPYGAYAIKR8IP64BAQOFFC0GIV,A3HII8DX9SINOU,Submitted,2020-05-25 15:47:48,2020-05-25 15:51:54,Thu May 28 15:51:54 PDT 2020,,,,246,100% (43/43),100% (43/43),100% (43/43),cnndm5576,neusumm_out,"['1392', '1393', '1394', '1395', '1396', '1397', '1398', '1399', '1400', '1401', '1402', '1403', '1404', '1405', '1406', '1407']","Chelsea midfielder Cesc Fabregas took to Instagram to show off the shiners he picked up from Stoke City midfielder Charlie Adam on Saturday . Jose Mourinho's side extended their lead at the top of Barclays Premier League to seven points with a 2 - 1 win but it didn't come without cost for Fabregas . The former Arsenal and Barcelona Ace was left bloodied after being caught by a flailing arm following a tussle with Adam , the scorer of a 66 - yard wonder goal .",Cesc Fabregas plays for Chelsea,Charlie Adam plays for Stoke City,Cesc Fabregas used to play for Barcelona,Charlie Adam injured Cesc Fabregas,Chelsea won against Stoke City,The match was at Chelsea's home,Charlie Adam is a midfielder,Charlie Adam scored a goal in the match,Cesc Fabregas posted on instagram,Cesc Fabregas had bruises.,Cesc Fabregas was smiling in the instagram post,Charlie Adam's arm was trailing.,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,n,n,p,p,{},,
